payment_id,order_id,payment_method,amount,payment_status,transaction_timestamp
26db2864-5c62-4bb5-8f6f-6161433d794e,44aeead5-c85f-41bf-8864-3bc6b1177817,UPI,1515.49,success,2024-10-23 00:29:39
fc881914-f3b2-4b9b-b9d2-432fcf1d3fce,6bdb9114-c641-43c6-b645-e429c35a8184,Netbanking,86695.43,success,2022-04-22 04:23:23
4f40adbd-4a56-4e01-9032-581ee9caeb00,1090bd51-89fa-4374-b8b9-1be1ac1d8d2e,COD,13234.03,success,2024-11-12 11:20:08
2c63595e-c0a0-48bb-84d3-e09077dfa217,6f860c91-1e52-4a0d-93dc-6fa06d353415,Gift Card,16428.97,success,2023-08-14 12:56:22
97ba9801-bd86-4b61-a95b-a729fcfaf983,050bd61b-6bd6-41fb-a086-e6eeacabb2f7,Debit Card,282.51,success,2024-05-22 13:04:28
d3088af9-9c61-4f47-8cae-64aa1b904847,fd3524b7-2088-46ab-989c-9ff9f14c067a,COD,1648.05,success,2023-05-16 23:03:47
abd3820f-2704-4a64-af80-45e928c40044,77f1f466-ae5f-4bee-b106-5df217a7e83b,Debit Card,3435.81,success,2024-11-08 10:03:24
ed13b535-45af-4acd-8dd6-215d0889ce1b,e8d190f7-6446-4f70-a6a7-8672439f81ea,COD,162.48,success,2024-06-14 10:04:35
3d0508af-62a1-48e6-8b0e-f77a7e5f55ec,3f2db82a-cc16-49b1-b72b-93899f4f0823,COD,133.01,success,2024-12-22 23:26:14
2c9b43eb-4901-4506-bf6a-291b93023fcf,6deb6acd-0c8e-4834-bc74-16290543259c,Netbanking,1316.64,success,2023-11-09 09:00:18
f932e8dc-760b-41a1-aba0-d45e31f353db,bb86cacd-a400-42e0-9212-c459d848a4f8,UPI,2780.06,success,2024-01-01 09:18:15
a6212773-2f9f-4400-8c31-b4259611a7a0,54a9bdb6-afa5-4205-9fd5-255009e24fe6,COD,7124.35,success,2022-10-30 16:52:07
bffd1a42-c284-401e-a2f7-2a6c3913d0c9,c1c8a8f5-1b6b-446f-be5a-2bcb9ba1ac59,Credit Card,4166.41,success,2023-08-14 07:31:41
e885c6c4-bcde-4f8a-a176-07e4318fcfdd,6bae7da0-9c40-46f8-8034-1a3c89073705,Credit Card,4575.74,success,2022-08-12 04:49:22
389f5cf8-6b48-45b7-85f4-4cd04d7eb9db,03376778-325a-4090-89a5-b1f190cbd8c1,Credit Card,12697.06,success,2023-09-21 02:46:40
7ce519a2-ab40-49b0-b866-7bbfbe9d72b9,7ec280c4-1221-4c73-97d8-1498006aa2a4,UPI,546.58,success,2024-10-25 21:34:41
335ff4f0-e576-40de-abe0-d480bfa7be59,87a1f5d5-87df-471b-87e8-df28c64677f4,UPI,7238.64,success,2024-11-29 08:12:46
81e81a80-e307-4630-a646-46bcb4f4b4fb,b3554d05-d9f7-4276-aded-b08adb9d78b8,Debit Card,59753.78,success,2024-10-21 21:11:06
03928712-798a-4999-bddc-92aa7c1f5314,f93c164b-bf16-4075-97cf-cbdb95e3d216,Debit Card,24518.21,success,2024-01-24 05:22:16
b8f44a3b-43c7-46e5-b369-e4d3ddb0086b,339511bf-5437-4018-97a9-a127a83eafd8,Debit Card,3797.31,success,2023-01-24 14:23:54
b83b3932-636d-4c36-9ec4-1b3a9c4ed548,96084c64-e541-4e95-afce-1fa273e5f58f,COD,355.12,success,2023-12-20 20:34:38
67e37078-9e38-4c0f-92cb-ef58fef9f749,92f69a2f-46dd-4042-ae62-a9b5f53d2ed8,COD,1646.50,success,2022-10-28 03:41:14
f369be23-968a-4672-8096-969d25626614,b8280027-08c1-4eb1-8d91-f1db688ffdcb,Credit Card,619.65,success,2023-03-30 15:24:36
ee1a4f13-a138-4d82-9590-1195678074e3,f8face3a-4063-4f73-9554-b935c807247e,Debit Card,1176.71,success,2024-05-24 05:12:55
62a1b70b-e13f-4e5c-ac97-2228a4636ca1,820c005f-fcfe-44e2-bbb3-592ab60808e6,COD,26869.25,success,2022-12-25 21:18:03
ff19fec6-2dfe-4177-b354-1bd5db324298,378f8810-f78d-4bd2-b35d-8a7a3ac632b9,Debit Card,9428.67,success,2023-03-06 09:15:59
c9962148-069b-408e-b213-9e9fc225d103,36f9267e-b253-4d5f-9344-2fbd1fbd55b0,Debit Card,6034.51,success,2024-08-11 21:54:47
cc50abbd-211d-4fe7-8498-5cfc894bce6a,b13693cb-e6c6-4e38-b032-fa1eb9a4d6c8,Netbanking,2823.72,success,2024-07-01 00:40:25
89e38d1c-1149-43d9-a8c8-a6d531adf2ce,05b6b56d-2e53-460b-a043-9f790a584ad2,Netbanking,35556.88,success,2022-11-06 17:04:45
418b1b88-91b2-4fdb-a6d0-b6c044d7288f,ecde69f1-bf99-4593-864b-0d2fc93f1c8f,UPI,3220.92,success,2024-10-24 20:54:57
0a3b6480-7463-4a4d-899d-eb875018993f,5dc9d0c2-142b-4a78-907b-c80d528a94c9,Debit Card,65848.15,success,2024-12-19 18:40:10
3d9378ff-6ae4-4632-85c4-545205838d65,ff8203a6-abc6-4872-925b-2151a68f0486,Gift Card,1518.22,success,2023-12-20 13:21:49
e2f49c9c-fa11-4a5a-91ae-7936a03d9c2f,922c36c1-343a-4c1a-b81c-2fc945e483fd,UPI,6568.46,success,2023-11-27 23:29:15
50c913f9-5287-4e29-b90d-a758b847d9db,9859b05e-a0c7-4721-88df-cb6c6de81437,Credit Card,1403.49,success,2024-02-09 17:13:07
cbd3a0be-f7b6-4ba3-9f0f-dea389c2fed1,0c4a1a66-281b-4301-9cf0-fa2776bb155b,Debit Card,3574.07,success,2024-11-05 07:43:29
a76e479c-bd41-4029-af22-2801cd1edd67,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,Debit Card,20212.48,success,2024-01-20 09:15:22
c8a50c2f-ccb3-4199-8ffb-5a97c84ff10f,a5dae706-1858-4b39-a588-ac18f75edd18,Debit Card,3496.34,success,2022-08-29 01:01:21
acc45bef-c5c7-4461-b6a5-fa91f6b2ee06,529466a1-67a3-45ec-abd3-ba466d85bbc9,Debit Card,1955.09,success,2023-11-24 06:23:45
a1a3efbb-e088-416a-88e4-fda6c83fbc65,3d8ae3e2-cf72-4565-83e7-8d974a0dd3d9,Gift Card,3311.05,success,2023-08-14 13:48:11
139b0e24-3f80-46af-a57a-8eed04ba4a96,0998d660-4b97-49d1-b21a-2eb8d0f376a8,Gift Card,9260.72,success,2024-05-27 13:22:36
3ec4db91-9af6-42d9-b665-dccf69534a32,18e24259-f1d9-4b53-849b-9f801ef4a212,Gift Card,7127.38,success,2023-08-11 16:08:56
438de8b4-58be-4e68-84fd-a778119a0bee,ce51b646-cbfe-4531-90d3-0fbf2db0f985,Gift Card,27311.61,success,2024-09-11 17:52:37
0cdae949-88c9-4f0d-bc1c-21710efdffb8,b3eb8fd6-5fb0-4313-9a06-5aab448ebf28,UPI,16074.02,success,2023-08-15 18:36:20
e4f671e0-e2d7-4206-ad5f-e609c5cd029a,2c5a9b38-89f1-4038-8025-6708d4ee1661,COD,6256.97,success,2023-04-01 23:33:36
9da3add6-55b6-442f-bf38-a3a92025d75c,f8cc5341-d32d-4c7e-9e2b-592c9d3e34f5,Credit Card,502.62,success,2024-08-12 19:02:12
3c1751fb-63ea-4571-a626-2d0bb49115ac,b8d20b5d-3853-4593-8d49-8e29547b8fde,COD,325.14,success,2022-08-13 23:46:23
ad4f696c-83d4-473d-934d-44eba066b269,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,UPI,51259.20,success,2024-05-29 14:27:02
3b7587d0-a75f-4f94-a54d-ef3c3142cee7,725c8f01-1789-4a5a-b6d6-3f1e2b431a57,Gift Card,1295.53,success,2024-01-21 20:12:28
5eab0388-3f87-47b2-938b-d5e0673e79d7,564d334b-4e8d-422f-87dd-d02ea2fb9181,Debit Card,1318.01,success,2024-11-18 21:11:39
bcf0ad2f-25f3-44b5-891b-f0b033dfa8ef,a436875f-b533-41f2-83f6-65c1e8cb8505,UPI,3740.60,failed,2023-11-08 10:08:57
f89e4f99-932d-4e03-a610-87c495ade9bd,da02e3d3-b9fa-41ba-baa8-706dcf7e3e5b,Netbanking,709.78,success,2024-01-25 10:07:29
a8510c48-c677-4aa3-8d52-1496a5626075,f84ba401-7bbd-460d-96f7-155c28038233,Credit Card,3991.30,success,2022-06-15 22:22:19
9bc60fc9-a2d3-4ada-b9f9-1eb53adb9d52,af343765-3f00-4dba-8c6c-ff02d1c859dd,Gift Card,242.37,success,2023-08-14 12:52:52
b2e93369-fe23-4c97-a844-31645d6e84a6,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,Credit Card,2716.99,success,2022-01-23 17:27:30
5f785dc6-6567-4fdf-9e82-bcf48d6cd368,c4d9f2bc-7e42-45d7-b03a-6bef633f2498,Credit Card,2446.24,success,2024-02-11 21:20:29
fbe7ae1b-8d89-44f4-b4fd-b4014574a704,a25f2f0a-0692-407c-b463-6d444a62e7c1,Credit Card,6500.33,success,2022-12-24 17:26:15
ec8b488f-302e-43e7-bc28-f50adfab535b,2beece15-8573-4fa0-b3f9-e9376034f0b8,Debit Card,21987.72,success,2022-12-24 01:25:57
af02cac7-2a11-42ad-b994-b2e038f069b1,7124e8c7-63fd-493b-9c3f-49feb32e8e63,Credit Card,53433.20,success,2024-11-23 22:09:50
cd08cc0f-425d-4a16-a3be-a5fdaa4bc02c,0445a79c-6004-43b1-a22e-b96d288220cd,Debit Card,8370.60,success,2024-12-24 05:08:32
04218562-c2a8-4c87-baae-9ec2cabcd926,539e8a76-8963-48b1-8aba-35a04293c151,Netbanking,1200.28,success,2023-11-10 04:21:12
4e304860-32a6-4590-9d2e-e83fc246fcdc,4a4b5f8b-5bd4-42c8-9c23-b617b236693d,Credit Card,31883.23,failed,2023-12-21 08:37:27
50f60570-49be-4d5e-9cbd-a824ac2b81de,43815cb6-3aec-41f8-b2d1-604be280382e,COD,30719.25,success,2023-07-23 14:11:34
391c3324-e3c9-468e-8a91-df5f7081b27d,56053413-3f12-41e4-93cf-2d322f19ab6f,Netbanking,3040.26,success,2023-02-04 10:34:56
cd0ad2d1-e300-41ba-8dee-aba57e6bee3f,54ec56fb-91e2-480c-897a-3249dcace1dd,UPI,12562.01,success,2023-04-04 17:40:41
0c7b6315-69d7-4967-a9ec-2390ba374b83,50556322-b325-4782-a7be-c0dd2ed02dac,Debit Card,43.09,success,2023-12-29 18:40:41
4040393e-6216-4a35-83ba-bfadcf0e7235,17ca4bde-d73f-4355-b260-d239387ac4e9,COD,728.14,success,2022-12-17 17:34:12
499a77d5-db0e-4afd-b3c8-34aaaf48ef88,5793f18c-fc6c-4978-b9e9-c37445fe9eac,Credit Card,1165.56,success,2023-11-30 01:19:56
f2f2013e-e68c-406c-a272-fbf936ac1e82,011b6599-b2b7-4ba0-b392-464580494716,Credit Card,1782.86,success,2024-10-21 19:00:43
5189b531-7eab-4ca7-b3e8-a612f95a96ca,bfc01a3c-ab70-47e6-8355-626d0a555858,Credit Card,4423.17,success,2023-02-12 12:06:19
dbd1ee75-5efc-4da5-bc71-4a851294fd44,cee7667a-d5b6-4326-8ed0-862adff71ed4,COD,20843.88,success,2022-06-18 13:27:22
140e23b8-bd39-474b-856f-a411b8f809a5,6804b620-2582-4f02-9566-f737ca325498,COD,4378.96,success,2024-10-24 06:33:12
cd45e061-eb0b-4332-8367-42803921ddcf,34e1af42-f870-495e-a1ac-b6ed2bbd500e,Netbanking,31508.05,success,2024-12-25 07:00:46
adc77fd8-e20b-49e9-8396-933d93f76274,8057401b-f39c-403d-82bb-de9effc64208,UPI,2674.75,success,2023-12-21 00:01:37
f67b22d9-159a-499b-9835-e2b7366bf59d,a09a4dff-256e-4f2e-a527-ff476164bac9,Debit Card,832.52,success,2024-05-06 22:19:23
cb8a123e-6328-4263-b16d-14bd8f29fb84,96400ae1-aebc-49f6-8686-2663a155beff,Gift Card,909.28,success,2024-01-22 13:03:16
ac7e73a8-e5d9-4746-af2a-ef896d91b456,73fad9b0-69fa-4b09-99da-763e65f2f8c3,Netbanking,1249.86,success,2023-10-14 08:11:47
6280d7b1-c747-4ab0-9cbc-10194e40fd9a,bb6b5324-aaee-425d-b752-916c2d1178e1,COD,7940.73,success,2023-12-24 06:24:26
7f4d970f-ea17-4403-8f09-db5ad573f2fc,d1450a25-fd76-4eb7-8add-1f8b2b777cfd,COD,63599.61,success,2023-05-02 21:08:35
473ef94f-e862-4b03-8ac4-89ea26170be7,88c0da54-0265-46c0-9a26-91b0a1b517d8,Netbanking,1568.21,success,2023-01-25 11:37:27
d1b3fbd7-184e-4575-adf4-7e637fd5f37b,7dea8c47-9a9f-42fa-8b14-7da764d33edd,Netbanking,27865.56,success,2024-12-22 11:16:09
532bdf20-a766-46bd-92ab-c7e07305e8d8,7037a8ed-ade5-4859-bd9b-eb1157a47c69,Credit Card,1980.64,success,2022-10-30 14:01:31
0eccc026-0f1b-4f33-b0ce-1b0592a34302,9f0bdf08-e410-407d-b2f0-ed3d70d74782,UPI,11145.23,success,2024-12-24 04:09:23
489c0f6c-a3bd-4531-a590-e0b454cb9ec0,48cc9c3d-6741-4609-9a22-0ba910eaf832,COD,871.79,success,2023-10-23 05:57:32
a75489b8-3e1e-4599-a15f-55f49696349a,6e87485d-9c61-406b-bafe-a838613f24c6,Netbanking,5081.92,success,2024-10-22 19:22:28
ae38fdf6-8cac-4078-bef9-73fe1438c213,a26b1a25-b5bd-4b71-9e6e-836c5bc60a00,COD,1082.27,success,2022-11-10 20:44:51
25785804-a0fb-44ba-ab51-745ddc02aee9,80b474b8-cd3f-4554-a206-ddf21a9a5db5,Gift Card,491.92,success,2022-11-02 20:52:40
d6eb24fa-1ac6-4611-9af2-c60886d9177f,3350271d-91c8-419d-8655-304e8107edc4,Credit Card,1536.83,success,2022-01-21 02:12:32
d9f9b92b-3cca-499f-a9b2-509d61835cec,be53f52f-c8dc-4d00-9ded-74a57670feaf,Netbanking,10660.32,success,2022-01-21 08:24:56
b5e90a87-3552-42e0-ab2e-270abdaaf4b9,1f85dfc7-c619-456a-b434-46ab3379428f,Gift Card,1479.60,success,2024-03-28 11:53:42
f3ad52df-03c2-4c49-aafe-e1809166c5d8,fafb16d5-803e-4b60-8673-e261304f318a,Netbanking,14620.32,success,2023-11-07 12:30:06
81221198-134f-4867-abff-93573865057b,0ba3082c-0c19-4228-8248-4580053baeb1,Debit Card,9049.19,success,2024-11-23 19:38:22
e4a3a81e-a774-4654-9ee0-882080b17244,8cfb3c2e-5a0a-4899-a7e7-41b5dba34bcb,COD,2872.70,success,2024-01-24 04:42:52
4e476798-4f12-4b19-bef0-c437262fe15f,ceda7a75-cdd9-4a64-8a56-fe624efc8c83,Debit Card,11294.21,success,2023-09-17 03:24:07
0915747e-fa97-41e7-9691-83b1ced0abeb,da4ee99e-1694-4314-ad89-f472707f9848,Gift Card,20129.17,success,2024-01-20 17:43:19
a3f64fb6-6b28-485c-a2de-f58082868ccb,5e899205-09a9-49b2-8aa3-1a94724893d1,Debit Card,1474.99,failed,2022-08-11 01:23:14
0c9ea5de-8f0c-4f39-8904-1ac3ff6c7e66,68e77864-6221-41b1-874c-b0c04485a2d7,Debit Card,3013.41,success,2023-10-24 21:58:57
1b32d777-ae02-47b7-9c4c-14ff826f474d,b36f9699-4049-427a-8ace-4fb8ccbfe1cf,Netbanking,8248.69,success,2024-08-13 23:13:18
f20551a4-09fc-4c32-92a3-7841a6c3c821,58dffe7d-31a0-403d-95a3-d1307a1f8eeb,UPI,577.42,success,2024-12-24 05:50:16
11343718-7765-49ef-ad1c-898413941abd,e1cbbaf5-b033-47de-a16c-beeaa3353f8f,Gift Card,4840.11,failed,2022-12-01 06:39:35
96949077-cef5-448c-a4da-d7ffded20e00,68e98fcb-b630-4dfe-87d0-9661188c2204,Debit Card,1830.44,success,2024-01-22 17:06:49
851b0d71-b769-49e8-8a2c-2eba5253069f,e2d5750e-25b9-4ebd-85c4-25774d1f1256,COD,521.87,success,2023-10-28 08:44:38
69591bc1-7d7d-42b7-90b8-7742a6b8c818,6b58ad21-37db-4b59-b901-b23394d75641,Debit Card,2507.73,success,2024-05-04 13:14:57
9383ad76-6877-4a6e-a66c-fff868cc5fa9,8fd41d30-af21-4c24-9809-aa0952640fd7,Credit Card,42780.04,success,2022-10-29 07:55:13
030ee95c-311d-4ab2-a727-415cf8341732,4a1837f1-27d4-45c0-b8bf-dfd6700e1b77,Credit Card,49.28,failed,2024-11-12 21:40:43
5e6c8f06-cd25-4b5e-837f-c92c0a491b7d,0a680ce4-d1b3-4189-be62-61f75ab5415a,COD,13387.69,success,2023-12-22 10:30:17
88a0c08e-6ed3-4ff0-9e89-eb0b16b33b11,f9eec2fc-98bd-47b5-bec3-acd1cad4bef8,UPI,16844.11,failed,2022-03-22 04:05:40
31640cba-3a15-4883-b852-0341c77ad652,43d56d35-1112-4dcd-8fc4-9bf8c8cb4b0d,Netbanking,7907.00,success,2022-10-27 07:20:16
f873ad87-822a-4410-b1f5-ab0ac70ddcc1,8ba9f064-6d72-488b-9767-1d92ac17dc47,UPI,1878.02,success,2023-01-25 10:26:02
aa9dcea6-2ea2-4e30-b422-f40603e4760a,967e1e78-a206-402a-afc5-0bc12183fc95,Gift Card,2767.47,success,2023-05-29 03:54:18
29dca29b-4be8-443b-a389-70a43fb5b921,3030943f-3591-46b4-b602-d904b7647cac,COD,2103.90,success,2024-08-24 01:34:41
3ba70dd0-d9c3-4553-9919-2c0579aa06f9,7491f9e3-ab0a-4b0e-8272-b856a514880c,UPI,10778.28,success,2024-11-26 12:55:17
d288ce6d-5e71-44ee-8c73-5cd0fc4e4343,0d25dc24-5820-4778-a5c0-674e08e0102c,Netbanking,36118.64,success,2023-08-15 21:14:32
71ab9619-4362-42e6-b5e7-d7760b161f14,ccfa54ae-f031-4410-8fba-1c22495e1cf2,UPI,1232.43,success,2022-11-08 03:58:22
5e3bc1ca-63e7-4f88-b5bb-e51b0a622642,3cb9b02e-6496-46fd-a05a-2cc332a45839,Netbanking,931.70,success,2024-12-20 11:30:28
6703408c-89df-45ea-8bf4-aa4dc259cc99,ca2189ed-f477-4dc6-bbaf-383f984954fa,UPI,18148.11,success,2023-12-23 01:05:54
1c99c786-79c9-425d-b641-c67402c5ce1a,3fb1d42e-32bd-4f19-ad24-7a8055dc063f,UPI,410.06,success,2023-10-29 17:19:01
441aa5f2-f52b-462f-9b7e-58a9d8a093f1,e6f00484-79a2-49e1-bb62-16febcc3a309,Credit Card,15501.27,success,2022-05-08 20:16:30
3ce45876-6f84-4013-b660-1e31f745a788,37aed6a6-7d21-40be-9750-6eeff2f4b976,UPI,4162.39,success,2022-08-11 22:39:03
ac85bd41-ae6f-4142-8658-e8efdc11d006,4c77d474-9724-4072-9889-b1cb452abe29,COD,926.35,success,2024-01-22 19:20:29
6aac3f47-2995-4428-94f0-79c49a43028a,506bde66-822c-42de-b942-2a55bf89f549,Debit Card,2819.07,success,2023-12-20 23:10:20
263f50d6-5f46-4cbc-a3e3-eb76fb36c8d5,bc04689e-c5bd-475c-9233-50e1fff50d16,Credit Card,40281.95,success,2024-08-14 08:11:42
cdb10b8e-6faf-420f-9b85-77f3a26c0c61,0e1f3546-e967-40ca-a8bf-b620d71943c8,Debit Card,391.36,success,2024-11-23 22:57:48
e9a6150a-0239-4d1f-8416-5604e0116709,ef212e60-595c-42a0-9cc6-49e6941fc9da,Debit Card,35072.53,success,2022-08-02 10:30:30
a5b9fc3f-535b-49db-8e5e-0e354a5181e9,02e83b67-4231-42cf-aa01-20c148b29e3d,Gift Card,8677.49,success,2022-01-23 07:26:41
50ca147f-eb5b-495e-b9b6-6c1d2ec3c948,67b4b116-cc11-4b37-ad26-61938a92c012,Netbanking,14558.52,success,2024-10-28 20:00:04
3a0b2076-2872-41c2-99aa-c1ec9b5af0a9,64c2f15b-e069-482a-878d-b55bfb2d905f,Gift Card,8362.84,success,2023-07-05 10:21:30
3c6f1136-1e11-49e6-927e-dc2536a0a4f0,9b937dde-11f1-4ec5-84e3-cdbe5eb39072,COD,9925.86,success,2024-01-25 21:09:29
7589e531-a25c-4347-8665-ba22c30a0470,28b680ec-d40c-44b6-95fc-d0c76db387b3,UPI,1391.41,success,2024-11-06 04:49:53
cbc4b72b-60ea-4b93-942e-d4fc5ddba59b,a3bca4d8-530f-4bb8-8df8-976260e798fb,Debit Card,1487.85,success,2023-11-23 13:05:45
675656a1-4bf1-4c65-a359-02cb19ba94a5,8ef917b3-399d-47ed-b98d-df1f0ed25591,COD,20926.82,success,2024-08-18 11:24:44
9f3b1239-adaf-41d3-a01c-d72c6be892d5,d1cb0ddd-02ab-4568-8e7f-bb086e65d719,Debit Card,38945.32,success,2022-05-18 03:43:40
384e18a3-66fc-4267-8b3f-70ab36ad9627,f119fe60-b406-421b-84a4-345cad74adbf,Debit Card,14516.29,success,2024-11-06 03:39:52
af8a0e4c-02ed-40e7-bb08-1d6414f6e065,8f208e09-2273-4d82-8364-1e4aa0c92a5f,Gift Card,1552.09,success,2023-06-12 15:59:07
6828a07d-6d6f-40c0-a987-5517f6dcee4c,c041f292-ca12-4fdd-9d81-4b24bf5173ce,Netbanking,2435.29,success,2024-12-20 23:38:33
846780b3-ce36-4f52-bc1e-30ce09beb49f,43cb31a4-5bd1-4b3f-b351-9d52764736fe,Debit Card,8755.71,success,2023-06-27 23:41:39
01222908-a0e8-4efc-a514-8d5beca01030,ea72aafc-acbb-4220-b6c0-ace059fdfec0,Gift Card,497.53,success,2023-01-03 06:45:53
f7fa1106-096a-4587-87a1-90afac043787,1d68cc39-ed38-44f5-baca-b7779d77a738,Gift Card,9051.07,success,2024-11-25 03:33:23
b1ace27c-e0de-479c-81c4-109f76aaf7e9,79101e2f-6f02-4849-9de0-34cf25095a4b,Gift Card,1454.60,success,2024-12-23 07:00:32
fa03ff44-20dc-4164-a647-efaa1c070c9a,abb1a37d-6872-413a-8658-b78ea8610fe5,Debit Card,34870.51,success,2023-11-29 14:25:53
fc9bef98-f73f-4f26-8afd-eed4c8165590,c2889500-04e7-4500-ac5f-bafdf1065fd3,COD,3823.74,success,2024-11-27 05:10:05
48819b5c-cea6-4e62-bf63-32760e67c5b4,5fa5a08e-d48a-4535-b823-01895ecfee79,Debit Card,18178.51,success,2024-01-20 16:59:26
b27e6d6c-f20c-4675-9d25-3a81a3c8eb02,d31adb7c-72a9-4dbb-a4dc-0e67fcc20828,Gift Card,48280.58,success,2023-05-30 00:04:11
9233bf71-81c1-40d5-9042-c96256ce4343,20ce2379-c2a9-44da-b779-64217471605b,UPI,8510.85,success,2024-01-23 00:50:11
b5f16238-77a3-49e3-a801-d2dc0e49ab04,81aeacc2-417c-4440-b1f2-2949ee585822,Netbanking,22539.52,success,2022-04-30 10:46:29
a87fb575-836a-4c99-b37b-81e7a5f5a686,7b211ba3-7147-4fe3-b5b1-572d2476df39,Netbanking,13843.81,success,2024-08-12 15:02:19
09b681ca-ceca-43cc-8c92-153dbe1655f6,01c69809-ac68-4da8-a2e8-e59962f423e8,Netbanking,57428.66,success,2022-03-05 23:27:00
b95f48c4-d83e-4787-a147-05602b5325a3,bc98b3b6-3cbc-4ec8-b53a-96accffdcd1d,Gift Card,2222.09,success,2023-10-27 15:15:40
10131833-e821-4709-b097-277e7335c207,f2a04e7c-09b0-4d9c-b61e-4810b849d0d5,UPI,25470.75,success,2023-12-02 02:43:42
3183aed4-388b-472f-a119-0328f3cb9f38,bd277db4-6f6a-4d3e-8003-1a1d75ab969b,Gift Card,881.43,success,2022-05-12 06:03:54
bda00742-ce0d-4b79-9bc4-a8c91fbfeb62,4629ccce-a34f-4862-8f7e-394d568cac31,Debit Card,2183.15,success,2024-01-22 23:01:02
56c7ad0d-3719-4e5a-a5f2-5f1b2714566d,18502583-8fd9-4d83-a354-9221dd5fc900,Credit Card,930.29,success,2023-11-12 10:23:57
52b7590f-15b6-4216-8364-b696431de8b5,125edcfd-0ecf-4b77-aec3-33745876e54f,Debit Card,2269.83,success,2024-11-20 21:09:36
b76faa2f-d110-4a55-ade0-febc417b11f5,e4059054-0c9f-4bd2-9b1a-96cf04bf1eaa,UPI,1799.41,success,2022-08-12 07:02:35
f5aea4e9-6d5e-416e-82e6-c5093f186542,9f026328-49f8-4dd0-9c6e-30486bddc986,COD,49858.01,success,2023-05-30 13:14:05
de8c3d04-326b-4640-9e52-3cb98363bffd,dd5cf84e-1891-46da-b789-e03e9258387a,UPI,21012.36,success,2022-11-12 10:01:40
bb4e778f-3d94-43a5-8c0f-5daed120f2c0,1cd7a1d7-0881-4873-9d8e-f9a62bc4796e,Debit Card,2777.40,success,2023-11-24 20:35:07
6b0bbf55-6b9d-4945-9b72-3b7b9b0a93d3,ddae3dc6-face-4f7c-a979-42c26fae0b12,COD,18617.64,failed,2023-11-27 06:41:45
a32327e1-7a70-49b2-990b-c7292e8528fd,a6b8d4ff-44e7-4da9-bba8-72c04a684bee,Credit Card,24347.75,success,2024-08-10 20:37:57
5b55126e-d64e-41b6-ab9f-7ac08130da97,f6cd3b48-2ef0-47a2-9872-05afe139e24f,COD,34985.47,success,2022-01-22 11:51:18
deecf9e5-0892-42a2-8ed5-ddbfb0ba9b4f,07ada964-613e-498b-b0de-5f2ddab5614b,UPI,575.58,success,2024-05-10 14:44:07
2d3d4fde-b7cf-48ee-a42f-cb64f1eee9d4,dc6ef3ed-ffcc-4a21-9554-3727473d848a,Credit Card,10023.46,success,2023-08-15 10:00:13
17924c04-2e0c-40e9-a8fe-83cd171c1141,478cdabc-7fd8-42dc-aaa4-bb5222ff4309,COD,17226.02,success,2024-03-29 04:33:00
8c17bff4-8564-4e9c-9752-87de7e96e02e,00616d59-d791-4a80-9160-707fcc9a60c9,Credit Card,435.59,success,2024-08-18 07:53:52
70204850-9f99-48b6-af33-2464fa507b84,558bd459-a97e-4994-8b3f-c09f866f9e0e,UPI,36761.19,failed,2022-11-30 21:00:38
7170b8df-3d41-4d6c-87b0-3291f65f667b,a0cb77a5-cfae-4837-a320-ccc1fe0a2f95,Debit Card,11326.37,success,2022-03-10 02:58:34
611705fe-8344-4aa5-b2d5-fa7b64d9298f,4d82986c-e549-4346-8a00-4ed16e1cd3fa,Debit Card,55491.76,success,2024-01-23 23:57:09
3cf1335f-1d35-4e21-92f1-f61024e483cd,7b3f0a9e-2d64-4a73-94d3-adae0cfc11bf,Netbanking,110.84,success,2023-01-22 04:07:01
7151382b-6634-4f48-b5ea-2e03e8601f3f,523b2ab7-04c5-4765-be9b-0cfecbc2bba3,Debit Card,122.05,failed,2022-10-29 15:27:04
98ed549d-04f7-4eb8-85cf-b3f4202c6ea0,a75a7ded-3c53-4f4c-bfe4-56b31f0e49a3,COD,1646.70,success,2023-12-19 10:42:06
411bf376-6706-4671-84cd-c85c97e784c8,83de0770-aa55-47d3-a279-f32dfab92bd9,Debit Card,100.14,success,2023-12-21 06:36:35
111e1820-bcb4-4ff2-ad91-a679425c41b1,3fa59a71-efb1-49f0-837a-7d9a8e9e7c43,Debit Card,810.24,success,2023-05-03 19:47:45
148324b2-3063-4383-bc75-960e639b3196,c5ead4f9-960d-4725-bce3-326766fba446,Debit Card,887.58,success,2022-10-28 22:15:29
8d6fc528-5724-41da-99f3-974d04cbf2dc,f2e59b30-9085-4a85-ab82-97de9f8c13c6,Gift Card,23088.88,failed,2022-11-26 14:29:27
a8aa4938-f076-4cf8-8bd4-169e11e0c2b1,5b246b9e-0d6d-4ab6-9bbb-ecfc53739154,Credit Card,8772.17,success,2023-12-20 20:22:55
60bb5fb9-a5c7-4377-9389-27cecb7bfa49,d994a1df-3175-471b-9339-f076b551589a,Debit Card,330.10,success,2023-06-28 07:31:25
c085f4d0-fb73-4290-bbb3-ccbf709e4136,5743e8ae-fc0e-4c6b-a621-6d0adadc38b3,Credit Card,4370.50,success,2024-08-12 13:30:40
