order_item_id,order_id,product_id,quantity,item_price,subtotal
d5b0c379-2cbe-4caa-aafe-23803fb10465,b3554d05-d9f7-4276-aded-b08adb9d78b8,ffa1135a-8bfe-467d-944a-02800c0d9c73,3,129.33,387.99
dc1aa1c5-104a-44d7-acea-979052ac857c,b3554d05-d9f7-4276-aded-b08adb9d78b8,00047992-7b03-4c29-8835-aba1e340a75b,2,67.09,134.18
2f54ca4e-dc21-4b27-abee-17856ce562ed,b3554d05-d9f7-4276-aded-b08adb9d78b8,4206a48a-0f4b-4bc1-99b6-5ee60193be97,3,11294.21,33882.63
188cedaf-c42f-4f67-9497-280ea0f0e436,b3554d05-d9f7-4276-aded-b08adb9d78b8,f6f1ce28-75fd-4dd7-9e1e-57f40363cc1b,1,3532.78,3532.78
6be7969b-603c-432e-ba1d-81f5b1cf5234,f93c164b-bf16-4075-97cf-cbdb95e3d216,0d96771a-f258-4b15-acbf-10537a307ddc,3,20.75,62.25
3d04a66c-e130-4be8-a925-02ba85a51218,f93c164b-bf16-4075-97cf-cbdb95e3d216,35f3d690-bdba-40d3-8d03-8d0cd88e5f62,3,8115.52,24346.56
9e0c55f0-0d53-4899-a7ad-ddee5b065bce,f93c164b-bf16-4075-97cf-cbdb95e3d216,5698e662-09ce-4931-8fd8-b02d56c5b449,2,54.7,109.4
c9212c04-555b-4f81-b893-fd89f0ce49f3,339511bf-5437-4018-97a9-a127a83eafd8,c303e1b2-1608-4bf3-8456-5d630d15e554,1,113.93,113.93
5c3937a9-8f5c-4056-999b-0ba2dc4c909a,339511bf-5437-4018-97a9-a127a83eafd8,46231f8f-12f4-46b8-ab9c-ea0fcfe8a6c2,2,115.48,230.96
763c2803-4f42-459e-8b58-c7aed4bbb8f6,339511bf-5437-4018-97a9-a127a83eafd8,415e8568-e4e6-4228-925f-45fcb5a28dc4,3,119.23,357.69
5b73b520-cafd-4fe9-9f56-c000f5b09c17,339511bf-5437-4018-97a9-a127a83eafd8,da39b1c2-a3c2-4b77-a5de-b9daceab0a36,3,900.79,2702.37
aab735fb-2ee9-4f46-ba1f-69eb9d97979c,339511bf-5437-4018-97a9-a127a83eafd8,017d1c7f-916b-4326-a54b-e71ef7dc9113,2,196.18,392.36
e336a50c-68ba-4a9a-86ea-5136d967e247,96084c64-e541-4e95-afce-1fa273e5f58f,896a12d5-b370-4160-ad40-6a2cd8d0447c,1,77.3,77.3
7faf469e-d7c3-4183-ae59-db1f5a2feaf3,96084c64-e541-4e95-afce-1fa273e5f58f,c38824f4-9fe8-430a-a699-d75732c31f24,1,277.82,277.82
1b2837ed-a6cd-4a04-96cf-18ec5eef4302,92f69a2f-46dd-4042-ae62-a9b5f53d2ed8,6a6aaa0e-899a-43d4-a48f-3a34a6add1e5,3,528.43,1585.29
e21c2899-0600-4d69-b96d-f069f53e4db2,92f69a2f-46dd-4042-ae62-a9b5f53d2ed8,923da155-92b8-4ea7-8117-b0fd201eafc7,1,61.21,61.21
0e159bdb-3b91-48e8-a4b1-62c2ba5ac4bb,b8280027-08c1-4eb1-8d91-f1db688ffdcb,b86b206e-3cef-4344-a211-ddd6cfd19f9b,2,80.79,161.58
a608ed4e-9e69-4ec9-8d46-6d09f2bf99ec,b8280027-08c1-4eb1-8d91-f1db688ffdcb,26fb3bbf-39ad-4c9a-9fc8-c847818e31b1,1,36.78,36.78
1b0d49a5-a8ac-4c34-a079-80b6efa8fa0f,b8280027-08c1-4eb1-8d91-f1db688ffdcb,88e2a273-bbe5-4b14-8d51-fa4ed573fe82,3,140.43,421.29
babac380-e78e-42f2-a156-a566118dc712,f8face3a-4063-4f73-9554-b935c807247e,b7bcc307-41ec-40d2-ac8f-01e9aa9cbe6d,3,25.26,75.78
9060df9f-6d4f-48ff-894e-e68d71da2e47,f8face3a-4063-4f73-9554-b935c807247e,ffa1135a-8bfe-467d-944a-02800c0d9c73,2,129.33,258.66
236837aa-b20b-4b0a-83ff-232de5c5dcc3,f8face3a-4063-4f73-9554-b935c807247e,fd85f545-234f-4e25-ac83-31540d351ee5,1,106.67,106.67
420e099a-8191-4267-8cb6-a3d3b47c1492,f8face3a-4063-4f73-9554-b935c807247e,0d608b1a-b7b8-460d-875b-18bcc621ef8d,3,37.62,112.86
9513b51c-207d-435a-a405-ec4dd1c9aa86,f8face3a-4063-4f73-9554-b935c807247e,03f16528-c15a-487a-9ab2-d13211f08c83,3,207.58,622.74
6918c044-f8a9-46e2-9971-9ab464e7cd4f,820c005f-fcfe-44e2-bbb3-592ab60808e6,8699be93-3ed8-4304-97c1-22078487b9d3,2,225.95,451.90
f43fe6b7-8c4b-4302-8044-9f4a5e887775,820c005f-fcfe-44e2-bbb3-592ab60808e6,5c08b052-bec0-455f-9087-dccd3e442ad2,1,3799.5,3799.5
ec667813-550e-42d8-bbbb-6c30e766fe89,820c005f-fcfe-44e2-bbb3-592ab60808e6,a036231d-34c9-4c9b-8808-9519b72b8b7a,1,525.03,525.03
ec3a1347-284b-4ca1-8776-2c758ab114ef,820c005f-fcfe-44e2-bbb3-592ab60808e6,7aa6eeb8-0c2d-4fc3-97ad-16d110e81baa,2,10968.35,21936.70
c33bda5b-b9ba-4305-abbb-78b377af87c9,820c005f-fcfe-44e2-bbb3-592ab60808e6,d0bc802a-b816-4071-994d-68e7b4b08160,1,156.12,156.12
b3420d28-9723-495c-a4d8-c1bc8993e862,378f8810-f78d-4bd2-b35d-8a7a3ac632b9,046f37bf-cddc-4089-889b-bc138a82e294,3,2832.27,8496.81
9a738070-545b-4f93-9f49-20069f74cf62,378f8810-f78d-4bd2-b35d-8a7a3ac632b9,8814dcda-3bf3-4e6d-96f8-3fcd7f8d3d1f,3,310.62,931.86
f5dac837-b5fd-427b-9ed0-552ea16cd978,36f9267e-b253-4d5f-9344-2fbd1fbd55b0,09a34260-c5a6-43b9-9a06-b9ab5e1685a9,2,122.66,245.32
f9cac903-34e1-468a-844b-52dde3e8a035,36f9267e-b253-4d5f-9344-2fbd1fbd55b0,1907b172-cd9d-4fe4-90b3-7eddd9a0ffec,2,826.96,1653.92
34d8e063-3c5e-4d6e-beb6-8ee6b5036bac,36f9267e-b253-4d5f-9344-2fbd1fbd55b0,567800f4-6934-4a41-997b-18136c30bb24,1,3839.41,3839.41
3be45edb-0032-4394-b612-18fa732a208e,36f9267e-b253-4d5f-9344-2fbd1fbd55b0,d3e1b4b9-5281-4931-9760-2bce4d46f6c1,1,295.86,295.86
7233dabd-2098-4a50-9c99-dd6921c90fe9,b13693cb-e6c6-4e38-b032-fa1eb9a4d6c8,1772ef40-bf6c-4a5f-adc5-f2c6afce52c8,3,31.99,95.97
2df6fd89-f245-451b-b07d-a89a0895b91d,b13693cb-e6c6-4e38-b032-fa1eb9a4d6c8,9fffb455-969f-4b02-8dda-3b1537f0efa1,3,677.46,2032.38
ec278bda-267c-4567-abb0-9d1d2bd4f49e,b13693cb-e6c6-4e38-b032-fa1eb9a4d6c8,02002abc-5b1c-430d-a800-87be48ec29b5,3,231.79,695.37
dca2180e-eb63-42c2-b505-4656d872abb6,05b6b56d-2e53-460b-a043-9f790a584ad2,415e8568-e4e6-4228-925f-45fcb5a28dc4,3,119.23,357.69
699ada12-15cb-4fa1-88bb-9245eb1d34c0,05b6b56d-2e53-460b-a043-9f790a584ad2,3fe9ace0-7f00-4b99-9f35-bfaa7b934b8b,2,185.46,370.92
a22d5bbb-1405-443a-9b32-5e88e12c4d64,05b6b56d-2e53-460b-a043-9f790a584ad2,ff33e034-190d-46d5-9713-e43b447b928c,2,109.25,218.50
5a0bc2a6-18fe-47a1-9bc6-af3628ebce17,05b6b56d-2e53-460b-a043-9f790a584ad2,4206a48a-0f4b-4bc1-99b6-5ee60193be97,3,11294.21,33882.63
19aeb69a-4f39-4a33-a95d-29ac25af7156,05b6b56d-2e53-460b-a043-9f790a584ad2,6aa8e4ac-84e8-4e9a-aa6f-eb7a3d9beb02,2,363.57,727.14
84539e07-9292-4b3b-8f08-71b6dde89733,ecde69f1-bf99-4593-864b-0d2fc93f1c8f,ee04ae57-aee9-4039-831f-02cf47e6f033,3,335.35,1006.05
a98ab7c9-1200-45da-80a0-6cce9a9dbd79,ecde69f1-bf99-4593-864b-0d2fc93f1c8f,d465d610-a0f2-4d19-bbed-34dcf4d5b754,2,55.49,110.98
fd2470af-77e5-44b8-8621-d5090dda3ec8,ecde69f1-bf99-4593-864b-0d2fc93f1c8f,37f541d6-6713-47c7-afd2-cc76330b6443,2,635.29,1270.58
b1261543-5bb4-4a1a-b183-a9b57851b5f7,ecde69f1-bf99-4593-864b-0d2fc93f1c8f,31a3d699-4cd9-4a7a-bc7f-5c8ce88d62eb,3,277.77,833.31
969e6dc5-df9d-40a4-a94b-c7ef9634d22f,5dc9d0c2-142b-4a78-907b-c80d528a94c9,d44b9c04-b8c1-4b53-94ed-c81cf9d60067,3,10297.96,30893.88
50c56422-2b32-44d3-818b-2db18cd07766,5dc9d0c2-142b-4a78-907b-c80d528a94c9,ffa1135a-8bfe-467d-944a-02800c0d9c73,2,129.33,258.66
eea7b689-7d3d-4416-987d-462bbac98d17,5dc9d0c2-142b-4a78-907b-c80d528a94c9,b7bcc307-41ec-40d2-ac8f-01e9aa9cbe6d,1,25.26,25.26
affaf5d8-75a5-4c34-ab80-4fc83aa9188c,5dc9d0c2-142b-4a78-907b-c80d528a94c9,4206a48a-0f4b-4bc1-99b6-5ee60193be97,3,11294.21,33882.63
cb068784-5563-40d2-86ad-fdb0dd68425e,5dc9d0c2-142b-4a78-907b-c80d528a94c9,29696c3f-617e-434e-92ba-1eb65fbfa29d,1,787.72,787.72
2d6b8fba-a4ed-4178-b7ae-3db51c4ef6ad,ff8203a6-abc6-4872-925b-2151a68f0486,017d1c7f-916b-4326-a54b-e71ef7dc9113,1,196.18,196.18
9a831db4-4f66-467c-bda2-f7fa0df36197,ff8203a6-abc6-4872-925b-2151a68f0486,97cd796c-b34f-495d-93bb-ed448c50a59c,2,70.85,141.70
64fe67bc-e0ed-4828-a895-c8787f9e41d7,ff8203a6-abc6-4872-925b-2151a68f0486,fc2f373f-02fb-4a73-af4d-be721b5577cd,3,203.48,610.44
3fcdf0ec-eacc-4488-860d-f3b82686ef26,ff8203a6-abc6-4872-925b-2151a68f0486,c9298593-2925-4556-bd8a-b77cb72d5879,2,284.95,569.90
8242895b-2fe2-473c-8c24-8ba61448e12b,922c36c1-343a-4c1a-b81c-2fc945e483fd,b52fbf4e-52f0-4e4c-a152-6eca087fab5e,3,771.99,2315.97
9fb157fa-c6dc-4ecf-b867-89af436cb163,922c36c1-343a-4c1a-b81c-2fc945e483fd,d96251fc-35c1-45ed-83fe-69db1e742422,2,1664.06,3328.12
213aec2f-6ccb-4b85-a172-3fae06c0a245,922c36c1-343a-4c1a-b81c-2fc945e483fd,b12afb77-e44a-43b3-8f6d-f9b65d0d7e6a,2,398.18,796.36
b7d2a4fb-af3b-4c76-93f1-49801e05cc7e,922c36c1-343a-4c1a-b81c-2fc945e483fd,8b90517c-0cb7-4329-8a5a-478dbb100f8d,3,42.67,128.01
5df8a441-9e46-4cc4-b628-9baa4bbad797,9859b05e-a0c7-4721-88df-cb6c6de81437,b48d455b-932e-4d2b-92fb-fbd53dadc102,3,288.71,866.13
6e68a5b1-0801-4233-9b56-7c4a19ba4457,9859b05e-a0c7-4721-88df-cb6c6de81437,845f9974-cc3a-4289-a50b-8a4bce18c338,1,87.53,87.53
cc038c29-85fc-4c50-99ca-949f92eda318,9859b05e-a0c7-4721-88df-cb6c6de81437,8d72600d-00a6-4afe-ae67-1e7b62974e32,1,81.79,81.79
8bc2c75e-92c6-443c-97cd-cf4ccc9f4123,9859b05e-a0c7-4721-88df-cb6c6de81437,c76a601f-6ead-44d1-8c11-66687813c8fb,3,122.68,368.04
20050c84-fd2d-4f7b-8e33-36c48c96ad5d,0c4a1a66-281b-4301-9cf0-fa2776bb155b,b48d455b-932e-4d2b-92fb-fbd53dadc102,1,288.71,288.71
702a6f45-b66b-41ce-9b6a-1fb090e084db,0c4a1a66-281b-4301-9cf0-fa2776bb155b,b286e617-8047-4fc4-b961-d96a424886ec,1,79.55,79.55
64575886-e885-4908-aea1-c133b9eb08ca,0c4a1a66-281b-4301-9cf0-fa2776bb155b,a3944137-2e25-4a1e-8514-79fbc8e4bbf2,1,54.16,54.16
14d11afe-805f-41c0-9a29-87a7b7d4c59c,0c4a1a66-281b-4301-9cf0-fa2776bb155b,0980a891-df3a-4eca-bf74-574b79490bfa,1,3151.65,3151.65
db3acbea-eb0c-44aa-814b-cd1474aff163,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,8e1b5d3a-287d-4f79-b753-6f520753434d,1,372.94,372.94
e7743da7-0610-4f1a-97b7-7af01fa9fa77,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,ab651298-203b-4424-976b-368a4d74f63f,2,62.56,125.12
5be7d6f4-0055-4bc9-9ceb-2fe5dbe031d9,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,cffb8600-8286-4709-aec6-e8875bdc39db,3,109.25,327.75
9fdcf677-68a4-4d13-9a36-6d9617052099,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,b0253555-5faf-4d67-afae-a554efa1ce0c,3,6279.37,18838.11
54633273-6ce1-4901-90d9-088f48046e7d,0b701c49-0291-4a61-b2cf-0ca98abd0fc5,f26b28e9-2174-4724-afb7-369047a147d8,1,548.56,548.56
9f38e8be-816e-46c0-a182-9693ef4a5866,a5dae706-1858-4b39-a588-ac18f75edd18,841f5cbe-c316-488d-918f-1a78547fe8ef,2,273.46,546.92
04923d05-cc5f-48f1-b8d2-9fd56539687d,a5dae706-1858-4b39-a588-ac18f75edd18,da39b1c2-a3c2-4b77-a5de-b9daceab0a36,2,900.79,1801.58
0ffac639-ca56-4f6a-a248-38c13d67c653,a5dae706-1858-4b39-a588-ac18f75edd18,337f799d-5688-4e1e-bbc5-8755a02f4e1c,1,362.8,362.8
c4d6f955-8b45-4e97-868e-dc0721a307a3,a5dae706-1858-4b39-a588-ac18f75edd18,845f9974-cc3a-4289-a50b-8a4bce18c338,3,87.53,262.59
dfb35a30-1acc-42a6-9682-8844f2183fc5,a5dae706-1858-4b39-a588-ac18f75edd18,b6ef5546-7a80-48d3-ae0c-2591c6681a93,3,174.15,522.45
7b7e6ed5-e38b-44db-9150-67f02ba4b9d8,529466a1-67a3-45ec-abd3-ba466d85bbc9,94ea1a5e-92dc-4c58-9d91-7609c07f4e8d,3,188.31,564.93
3fe08a4f-2b4a-461d-bac1-3c7273fe8881,529466a1-67a3-45ec-abd3-ba466d85bbc9,923da155-92b8-4ea7-8117-b0fd201eafc7,2,61.21,122.42
ac11c299-b4cf-40e2-8612-e2513af2e123,529466a1-67a3-45ec-abd3-ba466d85bbc9,e767e30b-25ca-40c5-a999-4d8875dfd821,3,422.58,1267.74
f51367bd-e5d0-4cdd-a219-5f51faa4a00d,3d8ae3e2-cf72-4565-83e7-8d974a0dd3d9,054ef676-b2d6-430b-bfdf-e32ea800a704,2,441.32,882.64
4a8614c9-908f-471d-a16a-eb3e635a7ac7,3d8ae3e2-cf72-4565-83e7-8d974a0dd3d9,fb708805-044c-412f-b434-83763fcb4d15,1,2158.77,2158.77
6c49e322-29bd-47a7-a0c7-900c258318fa,3d8ae3e2-cf72-4565-83e7-8d974a0dd3d9,ff33e034-190d-46d5-9713-e43b447b928c,2,109.25,218.50
205f9dad-5806-429c-823d-caf1fad83452,3d8ae3e2-cf72-4565-83e7-8d974a0dd3d9,d1795cad-ce95-4034-a354-f68e81380a4d,1,51.14,51.14
3b594c61-bcc9-46fa-8d8e-6ff3807aa5cf,0998d660-4b97-49d1-b21a-2eb8d0f376a8,78effdce-1502-43fa-9f13-329a142f203a,1,9084.03,9084.03
be948157-1ecf-4cc9-9703-862eab629277,0998d660-4b97-49d1-b21a-2eb8d0f376a8,a0dd0545-3e2f-4628-8b0d-6db409261c38,3,37.02,111.06
0ac46232-1281-40d8-a5b9-eb54f6051c14,0998d660-4b97-49d1-b21a-2eb8d0f376a8,dfe4c3f8-696c-4473-ad9a-e393e3bff368,1,65.63,65.63
b1fbb82b-2ce3-4a2a-b6ff-8cbf0c09dc32,18e24259-f1d9-4b53-849b-9f801ef4a212,4a5b07b6-9914-4e93-a8ad-7c83c2a4f915,1,4801.6,4801.6
1ad7fde2-fb96-4bcb-8ff9-125cb39bdc6d,18e24259-f1d9-4b53-849b-9f801ef4a212,e7542ff4-86f7-4291-a7d7-fc3792921790,3,775.26,2325.78
2825d061-ee87-4720-80d6-c794dbf99da6,ce51b646-cbfe-4531-90d3-0fbf2db0f985,337fbeec-d263-44e6-b347-d4ab37cf8e29,3,9091.61,27274.83
16e8030e-875c-4f31-a3f7-0b6b4269510a,ce51b646-cbfe-4531-90d3-0fbf2db0f985,26fb3bbf-39ad-4c9a-9fc8-c847818e31b1,1,36.78,36.78
74d09332-bd82-4e8b-808a-082adf5c1032,b3eb8fd6-5fb0-4313-9a06-5aab448ebf28,0964618b-774f-4de3-9d89-0ae5e972fe27,2,7722.41,15444.82
624a2335-0980-44a3-a93d-13e3c0008725,b3eb8fd6-5fb0-4313-9a06-5aab448ebf28,8f599dea-cb61-49a1-a75b-497c054a0537,3,122.05,366.15
20ab183c-636c-470c-a28b-985c36e57c3f,b3eb8fd6-5fb0-4313-9a06-5aab448ebf28,a3d7c850-eca3-460d-bd13-e43192bdce60,1,14.41,14.41
8a8a339c-749b-43b0-b1fb-0db779fb3e7f,b3eb8fd6-5fb0-4313-9a06-5aab448ebf28,1e0d5f1d-d06d-4fb5-9181-47c1944ce55f,3,82.88,248.64
e0b27b46-bb6d-46e8-a621-0d5dafa90ce5,2c5a9b38-89f1-4038-8025-6708d4ee1661,45d0199a-2a82-419f-882d-32c38df1c0a9,2,148.73,297.46
9dac0843-9e5c-45e1-b5e6-c2bde97b3cc9,2c5a9b38-89f1-4038-8025-6708d4ee1661,b4a6f2b2-0856-4e3c-8f8a-aba3b43ac6a6,3,1740.77,5222.31
f18e39fb-42a6-4845-9bb4-4f71f93cce18,2c5a9b38-89f1-4038-8025-6708d4ee1661,8ff5db4c-eae8-4e76-a7cf-11ab65b5337e,2,83.65,167.30
ada67ed1-61b0-4cb6-a870-39a319e9dccd,2c5a9b38-89f1-4038-8025-6708d4ee1661,c9298593-2925-4556-bd8a-b77cb72d5879,2,284.95,569.90
eab044a1-413f-4194-ad19-40e9a53edfe9,f8cc5341-d32d-4c7e-9e2b-592c9d3e34f5,6d33f06e-c243-4f44-9345-d34a4b595b55,2,164.69,329.38
90e9bbda-1fe5-4f8c-b65b-325080456e8b,f8cc5341-d32d-4c7e-9e2b-592c9d3e34f5,0e0536e2-f651-46ff-ac5c-af785b6e7e42,1,40.71,40.71
5783aa91-576b-4894-bfaa-6a26de14a2dd,f8cc5341-d32d-4c7e-9e2b-592c9d3e34f5,bb0cd099-1a90-4e8c-806b-08808f91a6d6,1,132.53,132.53
b604d092-544a-4055-91d0-7d26ea86bfc5,b8d20b5d-3853-4593-8d49-8e29547b8fde,07c7ddfb-3e6c-4325-9413-a73efd1e4fae,2,36.3,72.6
f23377b6-cc05-4493-bd39-acc5eba23131,b8d20b5d-3853-4593-8d49-8e29547b8fde,3f948bed-b650-42d6-a73d-138b99b52883,1,252.54,252.54
7337c28a-173b-479e-b4a5-2fabbad25b23,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,f26b28e9-2174-4724-afb7-369047a147d8,3,548.56,1645.68
2c18db79-0f96-4b66-a646-9df55d153ab4,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,415e8568-e4e6-4228-925f-45fcb5a28dc4,2,119.23,238.46
30e04994-a528-49bd-b72c-b54811941b24,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,363b8f63-635c-49a1-b172-ee4b9e28cbf7,1,225.67,225.67
5192a6a9-39d2-4f55-a550-024fdb78771f,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,07b368ad-f816-47eb-9289-78545433dec3,3,6085.17,18255.51
c276022c-6e14-43b4-94cf-e20d327c2ecf,43f8ef26-d8d8-404e-ad9c-ef8dc4a64df1,d44b9c04-b8c1-4b53-94ed-c81cf9d60067,3,10297.96,30893.88
099bdac0-1dec-4ffb-a585-9aa37cb4dcc5,725c8f01-1789-4a5a-b6d6-3f1e2b431a57,a0dd0545-3e2f-4628-8b0d-6db409261c38,1,37.02,37.02
c465af07-f2a6-4ffe-8d02-6f2537699cc9,725c8f01-1789-4a5a-b6d6-3f1e2b431a57,1772ef40-bf6c-4a5f-adc5-f2c6afce52c8,1,31.99,31.99
a412c828-eea8-4156-a15d-f45d4c690f47,725c8f01-1789-4a5a-b6d6-3f1e2b431a57,1667518a-ff2e-47d9-88af-1ed1c93f9f33,3,98.22,294.66
6fbc0d45-c2e8-4013-8d3e-a1e893d95e30,725c8f01-1789-4a5a-b6d6-3f1e2b431a57,8814dcda-3bf3-4e6d-96f8-3fcd7f8d3d1f,3,310.62,931.86
9710a9b4-dc02-4143-aaca-9aaa7339c37e,564d334b-4e8d-422f-87dd-d02ea2fb9181,818c799a-16a8-45f6-aa7b-4295bf63961a,2,260.79,521.58
d702fce8-d0c7-4033-a82c-c37c517485f3,564d334b-4e8d-422f-87dd-d02ea2fb9181,c330c964-bb23-4a3a-bb5c-8985aeeef1f5,1,174.89,174.89
675c77d9-fae6-4816-bda4-2da21cec6f96,564d334b-4e8d-422f-87dd-d02ea2fb9181,4ca0366c-bb63-4265-82c7-5033be84705a,2,310.77,621.54
36b2e509-d11c-4bda-bbbd-370537de2fd3,a436875f-b533-41f2-83f6-65c1e8cb8505,3e47ab96-2595-4ac4-b5a1-71fc4e70a118,2,71.26,142.52
44516a0d-5504-42ce-ac71-f869d6b32bac,a436875f-b533-41f2-83f6-65c1e8cb8505,d1a42ebd-c846-4655-8ad1-070d025f37ab,3,202.54,607.62
79ce4cd1-c33d-41cc-9a10-e6eb341a97e5,a436875f-b533-41f2-83f6-65c1e8cb8505,1030dc23-1aba-4914-90b1-da8bb38d6b18,3,160.28,480.84
03962f4a-ee5c-4d13-9666-8cf34a0cf2d9,a436875f-b533-41f2-83f6-65c1e8cb8505,604a139e-47cd-4a09-87a3-ac843b1f01c2,3,160.38,481.14
05a81881-1437-4bba-bdfe-ae2ef2feedeb,a436875f-b533-41f2-83f6-65c1e8cb8505,da079a93-7287-4809-89f5-83c2bee66514,3,676.16,2028.48
0bd1850c-f4cf-4c32-a319-193f6e960533,da02e3d3-b9fa-41ba-baa8-706dcf7e3e5b,b86b206e-3cef-4344-a211-ddd6cfd19f9b,1,80.79,80.79
25c163ea-f18e-4a8f-a645-68c88e88cd61,da02e3d3-b9fa-41ba-baa8-706dcf7e3e5b,78c2f172-e204-43ce-ab06-381ac985481f,3,148.79,446.37
fd3bb27b-805b-44fd-8105-960646d1b15f,da02e3d3-b9fa-41ba-baa8-706dcf7e3e5b,d3f9ec66-f402-4051-b185-07a2a291ec60,2,91.31,182.62
dae633b1-6483-4696-90d6-df4ba2023e4c,f84ba401-7bbd-460d-96f7-155c28038233,1a90f154-035a-4d09-920e-5a9d39e2da33,2,184.89,369.78
c6868d90-40e8-4564-9335-23d52bfa70e9,f84ba401-7bbd-460d-96f7-155c28038233,dd4a06c2-e7a8-4695-92a7-55c4c61fe613,3,43.09,129.27
878cb08f-e94a-49ba-9bbe-ebcdebcb955b,f84ba401-7bbd-460d-96f7-155c28038233,8699be93-3ed8-4304-97c1-22078487b9d3,2,225.95,451.90
b4daac11-4936-4362-875c-6a7968a1a4ea,f84ba401-7bbd-460d-96f7-155c28038233,0172608e-d5eb-4de6-a8bd-1537b241b21a,3,378.16,1134.48
fc0c3a95-c778-475d-a657-68bb59aa2de2,f84ba401-7bbd-460d-96f7-155c28038233,37f541d6-6713-47c7-afd2-cc76330b6443,3,635.29,1905.87
fe61c365-a56f-4463-bfac-98a30d294eb9,af343765-3f00-4dba-8c6c-ff02d1c859dd,b86b206e-3cef-4344-a211-ddd6cfd19f9b,3,80.79,242.37
1b1efb08-8209-4f37-9b50-463fe4817f73,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,c1b6fdab-847e-49ab-965a-19e77c4aa818,3,142.54,427.62
003fc1df-9bd3-451d-ac93-337f2944c057,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,fc2f373f-02fb-4a73-af4d-be721b5577cd,3,203.48,610.44
fa777da2-e7e6-4de7-a934-c54a94c7fd13,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,c9298593-2925-4556-bd8a-b77cb72d5879,2,284.95,569.90
5f68121f-4258-4d65-acf6-4b564ee5a659,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,b48d455b-932e-4d2b-92fb-fbd53dadc102,1,288.71,288.71
b2c6d378-57be-43bb-8f67-e844fefd1c61,fadf13fb-d2f6-41b1-826e-9ade8de0fdfe,58b28c63-8a6d-4c71-a727-edcb47d0f0eb,3,273.44,820.32
2ea5b472-ef02-4452-ba42-5e310df806f8,c4d9f2bc-7e42-45d7-b03a-6bef633f2498,2ab89a95-e376-4b81-b791-4226f00bd554,2,168.46,336.92
3eeabd94-40ea-49a2-862e-7a748b105998,c4d9f2bc-7e42-45d7-b03a-6bef633f2498,3034c6df-ed21-49dc-9eb5-5fd1d0b4836c,3,21.35,64.05
f5d58713-433c-4adb-99d9-deea5631ebb8,c4d9f2bc-7e42-45d7-b03a-6bef633f2498,1825df1b-5db9-4966-a152-4543746cdff1,1,1511.99,1511.99
dfa1a1d8-bd62-442e-b922-1454616eb437,c4d9f2bc-7e42-45d7-b03a-6bef633f2498,30d8bce0-2d87-41e2-8340-9ceb4fbbd64e,3,177.76,533.28
f779f0ab-159f-422c-9382-3247c86ad5aa,a25f2f0a-0692-407c-b463-6d444a62e7c1,07b368ad-f816-47eb-9289-78545433dec3,1,6085.17,6085.17
e4e9a3dd-2094-495d-acf4-870b56fa1e86,a25f2f0a-0692-407c-b463-6d444a62e7c1,03f16528-c15a-487a-9ab2-d13211f08c83,2,207.58,415.16
fa776bb7-715e-4d45-a4c9-1b6a961f1c19,2beece15-8573-4fa0-b3f9-e9376034f0b8,d4516047-da1d-43f0-aeca-1d37dcad0bd6,1,51.02,51.02
9ffcbb07-af75-4593-aa30-641643caa459,2beece15-8573-4fa0-b3f9-e9376034f0b8,7aa6eeb8-0c2d-4fc3-97ad-16d110e81baa,2,10968.35,21936.70
8c9a0ead-4c5a-4409-8472-7c41bf3bc196,7124e8c7-63fd-493b-9c3f-49feb32e8e63,ebdb3d90-9672-463f-b4dc-d39b07236157,2,155.65,311.30
f34df2d6-3fed-4d00-9fa0-76d084728308,7124e8c7-63fd-493b-9c3f-49feb32e8e63,0c094ba0-2259-4b70-87b4-993db7d0430b,3,8615.69,25847.07
30a883b2-585e-4c71-b500-c9636ed2bffd,7124e8c7-63fd-493b-9c3f-49feb32e8e63,337fbeec-d263-44e6-b347-d4ab37cf8e29,3,9091.61,27274.83
8dd97dd3-b67d-48b3-bd85-5258491c99a0,0445a79c-6004-43b1-a22e-b96d288220cd,a092cf0a-077b-4810-8b83-ab4df73466e1,2,49.94,99.88
9156d1e3-3143-4c12-9942-83c16553f2a5,0445a79c-6004-43b1-a22e-b96d288220cd,1772ef40-bf6c-4a5f-adc5-f2c6afce52c8,2,31.99,63.98
774c88f3-7ef2-4471-8bd8-1b856f8cea38,0445a79c-6004-43b1-a22e-b96d288220cd,fb64881e-d700-49e2-834a-94a4d81c6d8e,1,4192.56,4192.56
87123eef-e605-4846-bf84-68f90b2db068,0445a79c-6004-43b1-a22e-b96d288220cd,fb1972ca-2916-4b11-88df-a1fc9a50a0c9,2,185.34,370.68
