order_id,customer_id,order_date,total_amount,status,city,state,country
d2d83a60-58de-482d-8c37-d55b38309420,348d8834-365e-4045-ac60-b727a3ad9389,2024-12-21 23:35:13,1752.20,delivered,Jaipur,Rajasthan,India
43f3a29f-b62c-4569-9ddc-c31c4cc2a575,73919e83-4f82-4e44-b551-6c054fb2f64c,2022-11-29 08:21:25,30889.96,delivered,Dubai,Dubai,UAE
2d9455db-7d40-4519-b21a-fb80240fffa4,f827209c-9c69-40bf-936e-1927a079710c,2023-05-22 22:56:45,1501.49,delivered,Bengaluru,Karnataka,India
aec4b8f6-988e-4091-9acb-aa08287ef8be,9975c2c1-c4fe-4361-8f6a-d97d9fc64f5b,2024-05-11 00:13:28,4670.05,delivered,Delhi,Delhi,India
3c7fe80d-653a-4261-9aa9-ab5b844be637,4ae677b3-22d2-42a2-85cb-36c783b691ea,2024-01-20 19:47:07,24036.00,created,Mumbai,Maharashtra,India
b92b8f22-3629-4484-a26e-7ec99f7c0de5,dad4e40e-29fd-4e94-adab-f6d4c729b27e,2022-08-13 15:05:56,6727.22,delivered,Mumbai,Maharashtra,India
e235c5b9-2813-48e1-817f-1a53470deb38,0b8bc008-51e8-4afe-935d-674bd7323ce6,2024-12-24 00:03:57,589.49,shipped,Jaipur,Rajasthan,India
8865e42f-0e80-4b7b-bdf6-52a1cc79366c,80d3f95e-7920-42c6-8b97-c15f50236440,2022-10-22 17:32:23,3038.39,created,New York,New York,USA
367bc91b-bfb3-4302-ba5f-9b8e4753f9a1,50b3d30b-9ec1-4fd4-9491-f0e748839336,2022-02-11 01:56:22,3427.74,delivered,Kuala Lumpur,Federal Territory,Malaysia
b672ab36-ba72-42b6-8896-f3b419bab51d,04e85e61-207b-41c6-a649-ddda42e5b470,2024-10-21 20:47:54,756.32,shipped,Pune,Maharashtra,India
d928d6e4-9fc7-4197-b6f6-a2b657aaf721,96115899-ab10-48d5-a111-bc893465eb2a,2023-11-29 02:25:16,11731.87,delivered,New York,New York,USA
74a2b35b-5bf6-4f37-a5e8-6d7a9f905d4b,cfa12bee-6fb0-461e-845d-8c73cba73ceb,2022-04-25 19:37:33,19408.50,delivered,Pune,Maharashtra,India
969c3de3-d07f-451b-82ca-f415b3b6b953,4b502124-93c5-49f4-953a-f101de751a84,2024-01-23 02:50:30,511.14,shipped,Mumbai,Maharashtra,India
ba1b19d8-8114-4d88-bd17-fc5e0735b6d9,ec015257-5848-446a-bc53-2a6e71f13958,2024-10-28 01:21:12,1889.50,shipped,Lucknow,Uttar Pradesh,India
ab36ea9c-96be-4bc2-b8b7-20a6d5323fed,c03bd211-67c5-4078-8820-6e7a95570362,2022-05-07 07:39:29,36243.59,delivered,Johannesburg,Gauteng,South Africa
f9f31163-9464-410b-a3c7-a991241d2411,c05465de-2903-4e3b-bc0f-7a01f06c7cd2,2023-10-28 21:36:28,12524.70,delivered,Singapore,Singapore,Singapore
7bd8f531-e4bc-44f7-ae08-40e03e368f97,b2d67c5d-4d13-4a4b-8722-a6139c049719,2022-05-03 18:06:37,1007.04,delivered,Chennai,Tamil Nadu,India
33c3c79c-f271-4503-a311-17f1cdb3043d,4f53fb79-8806-49dc-b513-28a6b14ad0ed,2023-03-03 14:16:34,12921.30,delivered,Kolkata,West Bengal,India
82e59ea7-f965-4280-8a94-aeefe27c89e7,fbb4cefe-2ef2-4293-a364-568a1a1dee9b,2022-08-13 08:11:33,2977.89,shipped,Ahmedabad,Gujarat,India
cad9d22a-ddb0-4b24-9617-3afe72ee2b86,8e20052f-246e-4dd4-8974-1ff9d75d90bc,2022-08-28 18:46:44,7725.53,delivered,New York,New York,USA
9b4b8cca-c82c-4502-8f8a-856693ade1eb,8803140a-b292-4617-a223-01aaa2f20881,2024-07-29 07:12:49,6215.61,delivered,Jaipur,Rajasthan,India
ae08dc20-32b0-4cbd-8c42-80fb697cf64a,5108fc9c-75ef-4199-9e91-66ec1800f13c,2022-01-20 18:49:44,4760.14,delivered,Mumbai,Maharashtra,India
5729910e-b886-4e9f-8ff7-e9e6a7d88d24,b74f45ec-2734-4b3d-b01b-574652794450,2023-02-16 09:05:14,53,shipped,Toronto,Ontario,Canada
c32c6520-1778-4eae-b36a-057e15506c4d,8bec3dde-de39-4be5-97df-fcd954a4f936,2024-12-20 11:24:38,2480.79,delivered,Mumbai,Maharashtra,India
669adcd2-9c55-4f29-9158-5456e855d7d1,23d41b3c-0945-4786-9a50-574a93248783,2024-12-22 02:59:44,2400.77,delivered,Delhi,Delhi,India
e2238f13-f11f-44f0-ae5c-651331907741,f63f76e6-32db-44c2-8f15-34e98f90da79,2024-01-20 17:37:38,1540.67,shipped,Dublin,Leinster,Ireland
0d651693-a7ce-4cfb-a69e-b2db51ff579f,2756fc20-aed7-4a5d-9820-fbdbdfdc3a44,2024-05-23 20:06:51,13262.60,delivered,Ahmedabad,Gujarat,India
9c795e88-0fa9-448b-9f61-a6271560ea3d,4464aff3-c3ab-453d-aa1b-7715d91da74c,2023-10-29 04:51:04,1009.92,returned,Delhi,Delhi,India
54edd8e5-7ea5-4daa-94f2-7c8c0be5ba95,b05c8a02-20f6-4c7b-8461-ebd92f28c696,2022-07-23 09:18:55,8031.66,created,Berlin,Berlin,Germany
652bd2dc-197f-4cab-9bf4-127c08b57b4f,3a1bf196-fa59-4ac4-bb67-699e646ddc13,2023-10-23 05:24:40,7754.82,delivered,Kolkata,West Bengal,India
26346b8e-0964-492f-9adf-2c1a0f377061,7b50231e-baa2-4982-9569-acf4692fb9cf,2022-11-02 11:11:54,751.99,delivered,Jaipur,Rajasthan,India
e366020b-269e-488b-a411-462566f54dbe,dff57f51-db50-40c5-8718-c66177f90f75,2023-10-12 19:11:35,11153.06,delivered,Hyderabad,Telangana,India
14aaa2fd-4264-4f29-84f7-76e39c1b627a,92820fa5-3abb-4a03-b6e1-97d1d28b8894,2024-06-16 15:44:01,8843.85,shipped,Chennai,Tamil Nadu,India
8a7508bf-9582-496b-9620-628a034ed920,5106a4b6-310e-4482-8014-ff0e8053b64d,2024-02-14 06:41:08,22186.91,returned,Bengaluru,Karnataka,India
8347a409-880f-4439-8e0a-e15c96163374,54114bb5-3ef3-46c5-9634-eeac59f83801,2023-08-13 07:26:05,932.31,delivered,New York,New York,USA
4dfefaf9-b1b5-4b3b-bfc5-8fd87ec1b279,a5d083bc-ec9b-4190-b827-1f19f541cca7,2023-01-21 14:19:57,2735.31,shipped,Hyderabad,Telangana,India
930591b3-379d-46ca-ac32-465d9d410f1e,3a9a54a1-a39b-435e-9c3b-bf6accf4356e,2024-05-30 07:09:35,10766.40,cancelled,Sydney,New South Wales,Australia
b3f54e87-710f-4ce5-b8a0-617693cb73e8,2c0d8257-496d-4929-8731-556bee2b23a1,2023-08-13 13:09:40,709.29,delivered,Dublin,Leinster,Ireland
b7be3129-f41f-4512-b491-4109e85e8564,c5579b71-dc2c-4af0-ad93-e566877d8090,2023-05-19 01:09:42,1288.97,created,Hyderabad,Telangana,India
d0fe384c-4b15-4b1b-8394-b521ee7f94b3,0f436749-e66a-4694-bff4-b3aafd45ac08,2022-05-28 23:25:34,3485.10,delivered,Delhi,Delhi,India
cb850c90-8b66-4478-90d1-9db834d49faa,e176ed51-55b5-45fd-a965-87661077a30e,2022-08-12 15:15:58,2562.02,delivered,Johannesburg,Gauteng,South Africa
92678780-98a6-45d9-bf87-49a45c27f1eb,76c6936b-2f4f-4629-9d10-5eec808d0d1b,2024-11-30 16:58:45,432.28,delivered,London,England,United Kingdom
cc5ab660-084a-4606-ae4c-e00c1fd7b3d4,97cc6f0a-bc49-45d7-be33-9535d34004c9,2023-10-27 01:28:49,9414.93,cancelled,Pune,Maharashtra,India
58171ffe-faa8-4003-b818-8c9b2fa88fb6,761f1cb2-9011-495f-882b-d6859e17a64d,2024-08-12 17:27:22,17409.75,delivered,Kuala Lumpur,Federal Territory,Malaysia
b656da7c-668d-455e-a3d5-687fb13ec1db,a8b4e8c3-6e3f-4c97-9ff7-271bc8a89a6d,2023-10-30 01:10:19,1035.25,delivered,Lucknow,Uttar Pradesh,India
d3e09b0e-f1c9-4e49-9d54-54ea06e83541,fc6230a6-f5f8-432a-a3c5-f78c63ff17c4,2024-08-11 03:21:25,9179.40,delivered,Toronto,Ontario,Canada
c9786c10-4bb0-4e3f-b139-cad83f07e855,f4aad92f-bccb-478d-bbfb-bda89af05e54,2023-11-30 18:34:07,1843.93,shipped,London,England,United Kingdom
eb551d50-223d-4045-b5e2-512d01131184,4b8a4300-7e1f-4a37-91da-fe2f672e74e5,2024-08-15 07:37:42,23524.23,delivered,Kuala Lumpur,Federal Territory,Malaysia
eb0ff2da-b8db-4d01-b166-0c1e9c710836,816ba2e0-a494-4576-8a17-368dd33030d2,2023-08-13 04:09:40,27908.71,created,Berlin,Berlin,Germany
0362c001-9346-4e6d-81f6-1ef1d1bc883a,164f9166-b4b7-4276-a031-ea1c78faf5f9,2022-10-25 08:19:34,31389.32,shipped,Delhi,Delhi,India
ccd27946-b825-4c57-8b7b-a2a3271efff8,c4cc8413-e9e6-43c5-9508-5f6dc00bb09b,2024-09-04 18:31:52,1713.76,delivered,London,England,United Kingdom
cfae7fd2-cf00-4fbe-96c1-c0fba1a98802,0a7014ce-3f0f-47a0-8e92-a3ddc1942d24,2024-12-25 01:01:07,2636.94,returned,Berlin,Berlin,Germany
2e0ff24c-105e-40e0-9022-335be5d5544d,9893a398-b70d-4a57-bf83-0013fe0fa9db,2022-05-29 14:51:14,28992.78,delivered,Lucknow,Uttar Pradesh,India
03e56c93-1061-47b2-a3d0-75acf2516a56,872e9190-daac-4171-8e69-786ebd8c4b50,2024-11-27 21:44:18,10601.91,delivered,Chennai,Tamil Nadu,India
56fff386-5e7c-4257-85f8-9943563bf66b,b82c7b26-faa0-42c0-9fd5-d05b1f8641fa,2024-11-12 19:11:05,2192.12,shipped,Mumbai,Maharashtra,India
4627dd29-7090-4c65-b798-c2017e7a31b9,ef3b6cfe-7ba2-4403-b8de-af20fba06b8f,2023-10-25 08:58:42,14680.18,delivered,Toronto,Ontario,Canada
4652b3e6-1121-4ea7-9064-245842ad5289,f5e03e5c-40b1-43b8-8fec-ed0874e7f6de,2024-08-14 23:51:48,18360.94,shipped,Johannesburg,Gauteng,South Africa
9008baac-c719-47f3-af43-f3090574e8a7,85baadfb-f752-42eb-8c10-2be7e24510bb,2022-04-08 00:00:52,10102.82,shipped,New York,New York,USA
987423b0-b57f-46be-8919-7b07362ed9a4,b2d67c5d-4d13-4a4b-8722-a6139c049719,2023-10-28 07:53:15,2094.84,delivered,Chennai,Tamil Nadu,India
a30708b2-63f7-48a6-a3e1-5371bc78e039,e10e73c8-f1c7-4c2f-9f8c-e09d233d9ea1,2022-11-28 20:53:12,2681.17,cancelled,Delhi,Delhi,India
c6f066c3-89c0-47f0-b9a3-e00065a324ec,234d9ad6-8286-4ba0-9d0d-204bcf8627c5,2024-12-25 04:02:25,1767.18,shipped,Toronto,Ontario,Canada
6290bd55-d426-461d-808e-95c70f03f4bf,cf01437a-4ab5-42ce-84c8-b3dbe706452e,2023-01-21 23:37:59,2166.39,delivered,Kolkata,West Bengal,India
95388122-cd6d-4481-94bd-a9c6a6b63b7e,9538fc6a-30ec-401d-8c77-7ac6abb393e0,2023-04-08 13:52:30,10862.60,created,Johannesburg,Gauteng,South Africa
2bd2cf23-0ac8-4c57-972f-2ca63dd2030e,87574c06-c76c-4abe-8b25-a2ac6e1d58a3,2024-05-16 16:22:45,2115.12,delivered,Toronto,Ontario,Canada
809e2434-6ff3-4bfa-beea-6c7be0948bf1,21f48729-aee7-47b3-b36e-e4a5c66ab3e3,2023-03-02 01:14:09,2042.57,delivered,London,England,United Kingdom
83795cc1-420a-453f-ba42-69ced37bd04c,6faac298-a521-46e9-9ef2-22178081733e,2023-11-28 01:54:57,15582.78,created,Jaipur,Rajasthan,India
f2f5b4dc-be03-4896-83ea-86f9b1ce74f7,8db9c2ff-cbbf-4c4c-9a5e-f5d3b1ef0a69,2023-08-14 15:00:15,15728.86,delivered,New York,New York,USA
acb9cbd3-4b16-4f57-b0c4-876e0ed577fd,5456c4cb-ee74-4934-80c0-697ac43fb2c8,2024-05-11 16:18:45,508.65,delivered,Pune,Maharashtra,India
13b0a44c-c42c-47c8-9f22-6fed24b2345d,8186db96-03bb-4b64-9b1a-0d792c9db11d,2024-10-28 17:46:28,691.54,delivered,Sydney,New South Wales,Australia
cd3bd0fe-2fa6-427a-9019-dc59302b7bbb,5d01da34-1a36-4cca-83ac-5dd95b8c4efe,2024-11-04 04:41:45,34798.01,delivered,Kolkata,West Bengal,India
5d9da1c6-51b0-4d14-b4e4-d7211e4afcbe,0bb07131-d160-47c1-8328-97c37bc4bc4a,2022-12-17 19:38:55,6049.04,shipped,Dubai,Dubai,UAE
20e1163a-2824-411d-81d7-68e1b6dc0176,e8790517-e771-463f-92f3-ec3b4d3b2201,2023-10-28 23:56:44,117.79,delivered,New York,New York,USA
3228865a-2928-43d5-b2f1-0acbfe76e6c3,693841da-ec30-4864-8df6-4f6c2e49cb26,2022-01-09 07:10:41,18906.11,returned,Sydney,New South Wales,Australia
ef8c3673-2e93-4bc4-9e5a-fc47cc5d9c4d,2756fc20-aed7-4a5d-9820-fbdbdfdc3a44,2024-05-24 11:16:04,10956.66,shipped,Ahmedabad,Gujarat,India
22bd53fb-29db-4ed9-a30c-03bc83ddbe79,dbeaffe8-abee-4d56-85aa-c7f29699a50b,2024-12-20 15:36:58,7267.78,cancelled,Singapore,Singapore,Singapore
6a862700-7072-4050-94e0-b72f4fe1ff16,61716449-c500-4a1c-9a40-05c8580176d2,2023-01-23 12:56:13,1259.97,shipped,Chennai,Tamil Nadu,India
69044730-4395-4d7b-838e-ba951a271a34,d115b24d-58a8-4b90-acaa-14b2994ebe34,2022-09-30 04:53:16,3006.28,delivered,Singapore,Singapore,Singapore
6480861e-4137-43e9-8bb4-2a24b1bb92fd,3870daf2-c460-4aa7-98f6-4159e0bb69b3,2022-02-26 16:50:51,198.39,returned,Sydney,New South Wales,Australia
ca5c3472-a2b8-4370-85ed-e8888cee6ea6,3bb99995-ddec-4739-843a-fab75d2aeef9,2022-10-17 16:12:03,41891.17,cancelled,London,England,United Kingdom
004d3b8f-b17e-49e2-8853-c87c64997ea7,a8d7199f-9351-44a2-9c68-2d9023e660ea,2022-01-15 15:30:18,16718.90,delivered,Dubai,Dubai,UAE
77c28243-8a21-4643-acbf-7d45f9f3ed32,011742de-d78a-4167-849f-bcf7ba1c3bb1,2023-10-23 17:53:04,2137.75,delivered,Hyderabad,Telangana,India
98c4a753-d00d-4e00-a724-877b076e921a,b74f45ec-2734-4b3d-b01b-574652794450,2024-05-07 19:21:15,977.58,created,Toronto,Ontario,Canada
0a42c58e-4151-4345-afc5-b60a6a9a0d94,9a20cd63-6ba1-4235-8c5f-1ffeeda38a16,2022-10-24 07:19:07,5231.26,delivered,Dubai,Dubai,UAE
da8f5e0b-7fe4-427c-9428-fb64a1d4cd50,4344845d-f0ee-4a2e-af8b-65b8cb684190,2022-11-23 11:06:08,10752.08,shipped,New York,New York,USA
d1ee8fd9-dec0-4e44-b588-9e7d72be6d2d,c1a35531-eb08-4644-b320-2af57ce16080,2022-12-21 08:33:29,3873.92,shipped,Dubai,Dubai,UAE
33029e46-6b93-4fe8-aa74-342565a3b01f,efd6a161-67a3-4b43-aa0d-feec4c27bd7e,2023-10-27 15:55:58,597.59,delivered,Berlin,Berlin,Germany
3e9dd2f3-effb-4213-b890-426262b77e29,8d99d124-1e83-4950-854f-cc54e04e1bfc,2022-10-22 12:49:17,31319.22,returned,Toronto,Ontario,Canada
4ef20415-1e05-477a-b495-7f063c8d4af1,56592089-07cb-4c82-ab57-138b61815e2d,2023-01-20 07:59:40,12649.68,delivered,Jaipur,Rajasthan,India
8212edb4-8d01-40f9-b736-0e32cb541d49,c87fa547-0980-47c6-a012-3cf12b4d3bae,2023-05-17 07:02:28,310.93,delivered,Lucknow,Uttar Pradesh,India
eb100533-0e75-4220-90fa-b17f7eb84c26,3f58583e-4703-4c05-9d7c-716f6dfba469,2023-05-18 17:54:30,39586.13,shipped,Kolkata,West Bengal,India
3ed771b4-630f-4676-b481-d023f833920e,d083c38e-88af-4d74-b1a9-964cccce8a21,2024-01-22 03:40:54,36585.00,delivered,Ahmedabad,Gujarat,India
92f31d79-e2b1-4854-83e5-e42321b03a90,2d078888-24ef-4fdf-94c6-8f3dbcc76069,2023-08-14 11:31:50,20888.37,delivered,Ahmedabad,Gujarat,India
8695fa69-d5f2-4b76-a1e0-26d311d2a400,c1a35531-eb08-4644-b320-2af57ce16080,2023-01-21 14:54:46,321.58,returned,Dubai,Dubai,UAE
1a77857a-a166-43ef-9bf7-f7fd73096512,1d0045c0-b520-4fe1-acfb-45325ca6fe46,2024-11-27 19:49:34,22906.33,delivered,Jaipur,Rajasthan,India
8c263f29-eb00-4071-9460-44fefe2e8044,447cd689-f724-48c7-9892-dad9dfa53281,2024-04-15 06:06:42,32731.90,created,Mumbai,Maharashtra,India
f58cb808-0629-45f8-94f4-a9daeb37a56c,22f3c560-fa75-4330-871a-51841a66df9b,2024-11-23 02:59:06,495.15,shipped,Chennai,Tamil Nadu,India
9c657ab3-7bbc-4cde-9c8b-eea09aa60c4c,3f924294-1305-4015-a064-5066b8ba0f67,2024-08-14 13:29:36,19725.51,delivered,Berlin,Berlin,Germany
6d6a558a-1a43-4864-a6e5-3eec4a73eb92,10f6848e-705d-4572-984c-368cdf9c048c,2024-10-26 10:14:01,24415.20,delivered,Kolkata,West Bengal,India
9324f5fe-013e-42c5-b92e-abf68f5cc926,1bea4d4b-da34-43f1-82ea-e71aadeb92d8,2023-10-30 15:53:13,24230.94,delivered,Lucknow,Uttar Pradesh,India
c3d7813d-95f1-4885-9b5e-5e8f351a8f6f,167765b6-a582-432b-b165-0240dcc8d367,2024-11-07 05:22:53,3001.70,delivered,Singapore,Singapore,Singapore
590c46cf-dcf1-4b0f-83dd-37c7cc169cb8,8d5bf734-96d5-46e5-9e0d-14f87ab41f51,2022-05-23 07:17:12,17973.43,delivered,Berlin,Berlin,Germany
7b7c9223-6a08-4c7d-999b-95310cb2abd0,5b823349-ac49-4892-a156-4d0596ffeda7,2022-05-28 10:02:45,6498.80,delivered,Pune,Maharashtra,India
373ab011-ff4c-49f8-a972-b73d8d475f8f,585a12f9-871b-486c-bec1-29cc5fdabe20,2023-09-08 08:02:16,1730.63,delivered,Pune,Maharashtra,India
8049f83e-4175-451a-a339-b553acc625f1,c2104d00-e298-436c-86a9-64c65a606cfd,2024-06-17 15:00:24,6445.15,delivered,Sydney,New South Wales,Australia
999b3a4f-02c0-4d39-9db1-adc60270b52b,695a7578-a77a-458c-99e3-1fb0d96347d9,2022-08-13 13:48:45,992.57,returned,New York,New York,USA
383c4c65-71ba-4776-a44a-2410ec71b9f5,615649f5-e160-41d8-8f72-77cbf19cd922,2024-01-04 14:05:24,18168.52,delivered,Johannesburg,Gauteng,South Africa
ed8006dc-0ffa-465a-8cef-083f45a03721,e29fb65c-7d9b-4b82-9812-ea9c57e8fa74,2022-11-10 14:03:48,6842.57,shipped,London,England,United Kingdom
ade4be96-1e60-449d-91e3-979922c4efa4,e109d831-4b61-4148-a28f-5288074e52cf,2023-12-22 13:32:05,1646.81,returned,Pune,Maharashtra,India
15bf8bb4-4ab7-46f6-839e-5e3f9d1102ae,f8fb52fe-a7ec-4ec8-9112-b394fd02d66f,2023-11-27 20:24:52,1792.24,delivered,Mumbai,Maharashtra,India
52593503-6b84-4809-ba06-f2a6e6a5017a,02b7fec3-50be-4810-b0d1-682f23f1f390,2022-07-26 20:13:09,10412.14,shipped,Johannesburg,Gauteng,South Africa
389e36c3-389b-431a-a500-d417b72cba9b,4ed86491-3b08-41de-816b-4464083eaeef,2024-10-25 01:29:11,48544.57,delivered,Dublin,Leinster,Ireland
29814552-282e-4516-89a4-6f184069778c,16dbe30c-13a0-4bbe-9003-72ab873c9416,2022-01-06 15:29:37,17990.43,shipped,Hyderabad,Telangana,India
e5f471fe-3b6f-4bf4-b7d7-f20591969b5d,47f56455-6f9b-4ddf-8c26-d1cc28c5d82a,2024-10-25 10:32:10,1091.91,delivered,Delhi,Delhi,India
179dec9f-29ea-431f-a73e-a072f05ccf01,13f8bcbc-5ce6-4457-b981-12f68d24d765,2023-11-03 04:10:56,25264.65,delivered,New York,New York,USA
328a0fb0-a6fb-4aea-8b4e-29a154c34df7,b8a974ed-e0c2-448d-8051-d6022df608ed,2022-02-20 07:08:54,2377.97,created,Ahmedabad,Gujarat,India
fa54fa8d-4eb7-49bc-bbed-4bb178c8f94f,9f1b0458-26c5-4dff-b17d-305538762e6c,2022-01-21 18:02:58,1314.37,delivered,Delhi,Delhi,India
349bed0f-ca89-49cb-a9da-823ec377d7bb,0fb7e597-4a41-4171-be6f-4363b1985a58,2024-01-23 22:03:31,4458.85,shipped,Delhi,Delhi,India
108c011d-d9db-4247-9ece-404ea8cab0a7,3a9a54a1-a39b-435e-9c3b-bf6accf4356e,2022-05-20 19:40:23,16808.90,delivered,Sydney,New South Wales,Australia
d06a7d04-e2a1-4a93-a03a-3b682aecce20,ba7606ed-91b9-42ec-8e12-bcd8f49623b2,2022-05-08 02:16:11,11495.76,delivered,Bengaluru,Karnataka,India
8b30f4bc-54a7-4265-abff-2cfc1012218e,a8d7199f-9351-44a2-9c68-2d9023e660ea,2024-11-05 03:53:14,35894.69,delivered,Dubai,Dubai,UAE
3e651656-e54c-4d8f-ae24-edd3d9964174,7bef9f28-d7a7-4536-b7cd-4374a08511ec,2023-01-04 06:25:21,8871.18,delivered,Sydney,New South Wales,Australia
02956c62-2644-429d-8559-9929f35f28c1,8dd9e2c8-57da-4781-839d-b2d7d354eb06,2024-03-20 23:38:52,3445.85,delivered,London,England,United Kingdom
adee5a72-00fd-4729-be3e-8eb6af0458e7,d6bfef61-80d1-4a2b-a1e6-6311fb13fbe2,2024-10-27 11:20:07,6892.88,created,New York,New York,USA
4bbee9f7-d10a-4e4d-8379-4e7e556b9d51,e9d32c3d-9715-4609-a2bf-833b7a506745,2023-12-23 15:57:05,526.90,delivered,Mumbai,Maharashtra,India
26d6f8a0-c645-4524-8c9b-6c1777dfceff,ec015257-5848-446a-bc53-2a6e71f13958,2024-11-09 03:27:48,32642.67,delivered,Lucknow,Uttar Pradesh,India
894e5b16-baf0-456d-bda7-2c966bec3e61,53204d69-b677-41cb-a04e-fa6569b0d038,2023-12-22 18:27:25,22963.90,delivered,Johannesburg,Gauteng,South Africa
e05d3b8b-1780-4721-8352-0e360f27ad69,edb08303-cd79-4b54-b64b-6ac6557907cf,2024-10-26 00:55:20,9085.47,delivered,Hyderabad,Telangana,India
dab9ad96-5d51-44e5-8f17-f9344e3a887e,9e9468de-7d81-40e0-898c-d459631ef5a4,2022-11-11 01:41:57,16815.43,delivered,Singapore,Singapore,Singapore
c107b6e3-443f-4364-8fd7-46fdb088559f,55df0e21-d8d5-4053-854e-5dbf759e926b,2023-12-23 16:09:38,177.76,delivered,Chennai,Tamil Nadu,India
a1d48b12-5fc7-42f4-84ad-0726e2b61bf1,cdbfeb1a-7ff5-47e5-ab7e-5e1ec4829622,2022-12-22 07:05:52,10925.35,shipped,Delhi,Delhi,India
53cc04d8-3662-41ba-94d3-130be1a8e53c,86a18d0e-f16d-43f1-902f-4de254ca0176,2022-05-24 21:18:27,6772.92,delivered,Johannesburg,Gauteng,South Africa
330cff65-4050-484e-bdd4-2d1f3a732ff9,ef3b6cfe-7ba2-4403-b8de-af20fba06b8f,2023-11-30 15:12:36,384.64,shipped,Toronto,Ontario,Canada
147a3628-5432-4fa5-8b4d-dacb36ec5ea9,33be4c50-46d2-4521-9c62-bb08d90f3419,2024-11-10 01:58:09,24459.88,shipped,Mumbai,Maharashtra,India
6beef091-7ec6-4f82-be05-e7021ff8a4bc,ed61e0f2-8629-44fd-ae17-82e1ca4ad6ef,2023-10-23 23:18:35,35791.86,returned,Toronto,Ontario,Canada
fa1e8d43-0b73-44d6-a4a8-8d5d40192ee1,a0fcaac2-8267-4956-91bc-bdb069936708,2022-12-24 18:59:06,14296.47,delivered,Johannesburg,Gauteng,South Africa
ce54f8e8-3a74-4130-b9d5-db93883a6b0b,efadf741-0ed8-4a2b-bc31-b45ef30ba7b7,2024-12-16 20:49:39,2026.30,shipped,Ahmedabad,Gujarat,India
6dd4fa2a-79b6-4d7a-adc2-d4ec808e7efb,53ffac6d-2c54-456a-8fad-287c473c333a,2023-01-23 15:24:08,1444.08,delivered,Dubai,Dubai,UAE
d7a3bc53-1940-46e8-b93e-a6741bbf33ac,7b60a1d4-ef5a-4593-8e52-ed9fa5d9ac3c,2024-10-28 03:57:13,12661.19,delivered,Delhi,Delhi,India
fc44ce19-6314-4cd9-a1e9-ace0dda19bd1,ae421092-7fdc-41a0-b883-e873d097bd71,2024-05-23 21:56:02,940.67,delivered,Dublin,Leinster,Ireland
f25574b0-575f-43c8-a29d-aed04c0136e7,6e2045ee-326b-4c31-837f-71e894698d90,2023-10-22 18:09:54,52964.41,delivered,Berlin,Berlin,Germany
17156cf2-e1a2-4439-8b13-5ce23148a5df,9d85be6a-96f3-4f43-aa60-a2911cafe519,2023-01-24 18:57:09,21909.87,delivered,Kuala Lumpur,Federal Territory,Malaysia
d12acedb-8a30-4a86-913b-61c7a4e249c5,b452cd28-11f3-462c-a091-6b008c8aa28e,2024-11-08 07:41:15,1273.37,shipped,Lucknow,Uttar Pradesh,India
ae685a53-49f0-43fc-b750-2af302610b7f,c1a35531-eb08-4644-b320-2af57ce16080,2023-10-23 01:59:52,28216.18,delivered,Dubai,Dubai,UAE
015cd5bb-3258-4734-81b0-eb50c16f35c2,ca83e781-344d-4605-ba00-17410a7c44c7,2024-12-24 10:44:16,8721.99,delivered,Johannesburg,Gauteng,South Africa
7c9e6d26-8d6f-4911-825e-9b6412cb5a35,7ead77a2-2bf7-401e-bfb1-11748c8c6d64,2024-09-24 02:06:11,1927.75,shipped,Pune,Maharashtra,India
069230ee-0d22-4c46-a09e-32b2e505e2d6,d250a245-4a26-4430-a3f8-e01e6b47f870,2023-11-03 08:18:07,608.32,delivered,Jaipur,Rajasthan,India
958c11f7-66bd-40fa-bb80-ed1b780490fa,4dd44a85-bd1f-400c-bc54-1a685317b667,2024-10-28 01:56:25,20.75,returned,Dubai,Dubai,UAE
b90813ac-4c97-4952-8eee-a4763e3f11d8,872e9190-daac-4171-8e69-786ebd8c4b50,2022-08-15 06:07:45,10963.86,shipped,Chennai,Tamil Nadu,India
02acbaf5-e524-4565-9b99-675963b3bd5a,43b72927-7ac0-4909-8210-d613f7094216,2024-12-21 16:42:17,7476.61,delivered,Chennai,Tamil Nadu,India
1a4fd7e0-681d-477e-8647-7223c5471767,11c6e7fb-83c5-4083-b615-a290b76a47c7,2024-08-13 01:24:40,3440.33,delivered,Delhi,Delhi,India
96b4361a-4cee-4e41-88b3-7a16c5f224d6,08ed0af4-9add-4f4e-af76-f6c749884fe6,2024-11-29 03:44:36,85.34,shipped,Mumbai,Maharashtra,India
42e50b86-fda6-4282-ac8e-878fc0a88ae1,750bfc38-e90c-4f0b-911b-672caa6e3b1e,2024-10-25 06:48:39,29719.80,delivered,Toronto,Ontario,Canada
b1571aff-a37c-4803-8edf-cc26a3384cd8,f3114099-6351-4ad1-814d-c3ecb63620de,2024-04-12 11:45:50,20082.97,returned,New York,New York,USA
65369905-517d-476f-bd68-3fe36931e1dd,1ee91575-ca59-4b33-b462-d4d2bb87dda7,2023-12-25 04:24:24,2942.36,cancelled,Johannesburg,Gauteng,South Africa
